Time,Theta_1,Theta_2,Alpha,Input
0.668,0,-0,-130.4296875,9.99999999999347
0.67,0,-0,-130.25390625,9.99999999999343
0.672,0,-0,-130.25390625,9.99999999999349
0.674,0,-0,-130.078125,9.99999999999345
0.676,0,-0,-129.90234375,9.99999999999341
0.678,0,-0,-129.7265625,9.99999999999337
0.68,0,-0,-129.7265625,9.99999999999343
0.682,0,-0,-129.55078125,9.99999999999339
0.684,0,-0,-129.375,9.99999999999335
0.686,0,-0,-129.19921875,9.99999999999331
0.688,0,-0,-129.19921875,9.99999999999338
0.69,0,-0,-129.0234375,9.99999999999334
0.692,0,-0,-128.84765625,9.99999999999329
0.694,0,-0,-128.671875,9.99999999999326
0.696,0,-0,-128.671875,9.99999999999332
0.698,0,-0,-128.49609375,9.99999999999328
0.7,0,-0,-128.3203125,9.99999999999324
0.702,0,-0,-128.3203125,9.9999999999933
0.704,0,-0,-128.14453125,9.99999999999326
0.706,0,-0,-127.96875,9.99999999999321
0.708,0,-0,-127.79296875,9.99999999999317
0.71,0,-0,-127.79296875,9.99999999999324
0.712,0,-0,-127.6171875,9.99999999999319
0.714,0,-0,-127.44140625,9.99999999999315
0.716,0,-0,-127.265625,9.99999999999311
0.718,0,-0,-127.265625,9.99999999999317
0.72,0,-0,-127.08984375,9.99999999999313
0.722,0,-0,-126.9140625,9.99999999999309
0.724,0,-0,-126.9140625,9.99999999999315
0.726,0,-0,-126.73828125,9.9999999999931
0.728,0,-0,-126.5625,9.99999999999306
0.73,0,-0,-126.38671875,9.99999999999302
0.732,0,-0,-126.38671875,9.99999999999308
0.734,0,-0,-126.2109375,9.99999999999304
0.736,0,-0,-126.03515625,9.99999999999299
0.738,0,-0,-126.03515625,9.99999999999306
0.74,0,-0,-125.859375,9.99999999999301
0.742,0,-0,-125.68359375,9.99999999999297
0.744,0,-0,-125.5078125,9.99999999999292
0.746,0,-0,-125.5078125,9.99999999999299
0.748,0,-0,-125.33203125,9.99999999999294
0.75,0,-0,-125.15625,9.9999999999929
0.752,0,-0,-125.15625,9.99999999999296
0.754,0,-0,-124.98046875,9.99999999999291
0.756,0,-0,-124.8046875,9.99999999999287
0.758,0,-0,-124.62890625,9.99999999999282
0.76,0,-0,-124.62890625,9.99999999999289
0.762,0,-0,-124.453125,9.99999999999284
0.764,0,-0,-124.27734375,9.9999999999928
0.766,0,-0,-124.27734375,9.99999999999286
0.768,0,-0,-124.1015625,9.99999999999281
0.77,0,-0,-123.92578125,9.99999999999277
0.772,0,-0,-123.75,9.99999999999272
0.774,0,-0,-123.75,9.99999999999279
0.776,0,-0,-123.57421875,9.99999999999274
0.778,0,-0,-123.3984375,9.9999999999927
0.78,0,-0,-123.3984375,9.99999999999276
0.782,0,-0,-123.22265625,9.99999999999271
0.784,0,-0,-123.046875,9.99999999999267
0.786,0,-0,-123.046875,9.99999999999273
0.788,0,-0,-122.87109375,9.99999999999268
0.79,0,-0,-122.6953125,9.99999999999263
0.792,0,-0,-122.51953125,9.99999999999259
0.794,0,-0,-122.51953125,9.99999999999265
0.796,0,-0,-122.34375,9.99999999999261
0.798,0,-0,-122.16796875,9.99999999999256
0.8,0,-0,-122.16796875,9.99999999999262
0.802,0,-0,-121.9921875,9.99999999999257
0.804,0,-0,-121.81640625,9.99999999999253
0.806,0,-0,-121.81640625,9.99999999999259
0.808,0,-0,-121.640625,9.99999999999254
0.81,0,-0,-121.46484375,9.99999999999249
0.812,0,-0,-121.2890625,9.99999999999245
0.814,0,-0,-121.2890625,9.99999999999251
0.816,0,-0,-121.11328125,9.99999999999246
0.818,0,-0,-120.9375,9.99999999999242
0.82,0,-0,-120.9375,9.99999999999248
0.822,0,-0,-120.76171875,9.99999999999243
0.824,0,-0,-120.5859375,9.99999999999239
0.826,0,-0,-120.5859375,9.99999999999245
0.828,0,-0,-120.41015625,9.9999999999924
0.83,0,-0,-120.234375,9.99999999999235
0.832,0,-0,-120.234375,9.99999999999241
0.834,0,-0,-120.05859375,9.99999999999236
0.836,0,-0,-119.8828125,9.99999999999232
0.838,0,-0,-119.8828125,9.99999999999238
0.84,0,-0,-119.70703125,9.99999999999233
0.842,0,-0,-119.53125,9.99999999999228
0.844,0,-0,-119.53125,9.99999999999234
0.846,0,-0,-119.35546875,9.99999999999229
0.848,0,-0,-119.1796875,9.99999999999224
0.85,0,-0,-119.00390625,9.99999999999219
0.852,0,-0,-119.00390625,9.99999999999226
0.854,0,-0,-118.828125,9.99999999999221
0.856,0,-0,-118.65234375,9.99999999999216
0.858,0,-0,-118.65234375,9.99999999999222
0.86,0,-0,-118.4765625,9.99999999999217
0.862,0,-0,-118.30078125,9.99999999999213
0.864,0,-0,-118.30078125,9.99999999999219
0.866,0,-0,-118.125,9.99999999999214
0.868,0,-0,-117.94921875,9.99999999999209
0.87,0,-0,-117.94921875,9.99999999999215
0.872,0,-0,-117.7734375,9.9999999999921
0.874,0,-0,-117.59765625,9.99999999999205
0.876,0,-0,-117.59765625,9.99999999999211
0.878,0,-0,-117.421875,9.99999999999206
0.88,0,-0,-117.24609375,9.99999999999201
0.882,0,-0,-117.24609375,9.99999999999208
0.884,0,-0,-117.0703125,9.99999999999202
0.886,0,-0,-116.89453125,9.99999999999197
0.888,0,-0,-116.89453125,9.99999999999204
0.89,0,-0,-116.71875,9.99999999999198
0.892,0,-0,-116.54296875,9.99999999999193
0.894,0,-0,-116.54296875,9.999999999992
0.896,0,-0,-116.3671875,9.99999999999194
0.898,0,-0,-116.19140625,9.99999999999189
0.9,0,-0,-116.19140625,9.99999999999196
0.902,0,-0,-116.015625,9.9999999999919
0.904,0,-0,-115.83984375,9.99999999999185
0.906,0,-0,-115.83984375,9.99999999999192
0.908,0,-0,-115.6640625,9.99999999999186
0.91,0,-0,-115.48828125,9.99999999999182
0.912,0,-0,-115.48828125,9.99999999999188
0.914,0,-0,-115.3125,9.99999999999183
0.916,0,-0,-115.3125,9.99999999999188
0.918,0,-0,-115.13671875,9.99999999999183
0.92,0,-0,-114.9609375,9.9999999999918
0.922,0,-0,-114.9609375,9.99999999999184
0.924,0,-0,-114.78515625,9.9999999999918
0.926,0,-0,-114.609375,9.99999999999177
0.928,0,-0,-114.609375,9.99999999999181
0.93,0,-0,-114.43359375,9.99999999999178
0.932,0,-0,-114.2578125,9.99999999999175
0.934,0,-0,-114.2578125,9.99999999999178
0.936,0,-0,-114.08203125,9.99999999999175
0.938,0,-0,-113.90625,9.99999999999172
0.94,0,-0,-113.90625,9.99999999999176
0.942,0,-0,-113.73046875,9.99999999999173
0.944,0,-0,-113.5546875,9.9999999999917
0.946,0,-0,-113.5546875,9.99999999999173
0.948,0,-0,-113.37890625,9.9999999999917
0.95,0,-0,-113.203125,9.99999999999168
0.952,0,-0,-113.203125,9.99999999999171
0.954,0,-0,-113.02734375,9.99999999999168
0.956,0,-0,-113.02734375,9.99999999999171
0.958,0,-0,-112.8515625,9.99999999999168
0.96,0,-0,-112.67578125,9.99999999999165
0.962,0,-0,-112.67578125,9.99999999999169
0.964,0,-0,-112.5,9.99999999999166
0.966,0,-0,-112.32421875,9.99999999999163
0.968,0,-0,-112.32421875,9.99999999999166
0.97,0,-0,-112.1484375,9.99999999999163
0.972,0,-0,-111.97265625,9.99999999999161
0.974,0,-0,-111.97265625,9.99999999999164
0.976,0,-0,-111.796875,9.99999999999161
0.978,0,-0,-111.62109375,9.99999999999159
0.98,0,-0,-111.62109375,9.99999999999162
0.982,0,-0,-111.4453125,9.99999999999159
0.984,0,-0,-111.4453125,9.99999999999162
0.986,0,-0,-111.26953125,9.99999999999159
0.988,0,-0,-111.09375,9.99999999999157
0.99,0,-0,-111.09375,9.9999999999916
