Time,Theta_1,Theta_2,Alpha,Input
0.366,0,-0,-156.09375,2.99999999998989
0.368,0,-0,-156.09375,2.9999999999899
0.37,0,-0,-155.91796875,2.9999999999899
0.372,0,-0,-155.7421875,2.99999999998989
0.374,0,-0,-155.56640625,2.99999999998989
0.376,0,-0,-155.390625,2.99999999998988
0.378,0,-0,-155.21484375,2.99999999998988
0.38,0,-0,-155.0390625,2.99999999998987
0.382,0,-0,-154.86328125,2.99999999998985
0.384,0,-0,-154.6875,2.99999999998982
0.386,0,-0,-154.6875,2.99999999998987
0.388,0,-0,-154.51171875,2.99999999998987
0.39,0,-0,-154.3359375,2.99999999998984
0.392,0,-0,-154.16015625,2.9999999999898
0.394,0,-0,-153.984375,2.99999999998977
0.396,0,-0,-153.80859375,2.99999999998974
0.398,0,-0,-153.6328125,2.9999999999897
0.4,0,-0,-153.45703125,2.99999999998967
0.402,0,-0,-153.45703125,2.99999999998976
0.404,0,-0,-153.28125,2.99999999998972
0.406,0,-0,-153.10546875,2.99999999998968
0.408,0,-0,-152.9296875,2.99999999998965
0.41,0,-0,-152.75390625,2.99999999998961
0.412,0,-0,-152.578125,2.99999999998958
0.414,0,-0,-152.40234375,2.99999999998955
0.416,0,-0,-152.2265625,2.99999999998952
0.418,0,-0,-152.2265625,2.9999999999896
0.42,0,-0,-152.05078125,2.99999999998956
0.422,0,-0,-151.875,2.99999999998953
0.424,0,-0,-151.69921875,2.99999999998949
0.426,0,-0,-151.5234375,2.99999999998946
0.428,0,-0,-151.34765625,2.99999999998942
0.43,0,-0,-151.171875,2.99999999998939
0.432,0,-0,-151.171875,2.99999999998948
0.434,0,-0,-150.99609375,2.99999999998944
0.436,0,-0,-150.8203125,2.9999999999894
0.438,0,-0,-150.64453125,2.99999999998936
0.44,0,-0,-150.46875,2.99999999998933
0.442,0,-0,-150.29296875,2.99999999998929
0.444,0,-0,-150.1171875,2.99999999998926
0.446,0,-0,-150.1171875,2.99999999998934
0.448,0,-0,-149.94140625,2.9999999999893
0.45,0,-0,-149.765625,2.99999999998927
0.452,0,-0,-149.58984375,2.99999999998923
0.454,0,-0,-149.4140625,2.99999999998919
0.456,0,-0,-149.23828125,2.99999999998916
0.458,0,-0,-149.0625,2.99999999998913
0.46,0,-0,-149.0625,2.99999999998921
0.462,0,-0,-148.88671875,2.99999999998917
0.464,0,-0,-148.7109375,2.99999999998913
0.466,0,-0,-148.53515625,2.99999999998909
0.468,0,-0,-148.359375,2.99999999998906
0.47,0,-0,-148.18359375,2.99999999998902
0.472,0,-0,-148.18359375,2.99999999998911
0.474,0,-0,-148.0078125,2.99999999998907
0.476,0,-0,-147.83203125,2.99999999998903
0.478,0,-0,-147.65625,2.99999999998899
0.48,0,-0,-147.48046875,2.99999999998895
0.482,0,-0,-147.3046875,2.99999999998892
0.484,0,-0,-147.12890625,2.99999999998888
0.486,0,-0,-147.12890625,2.99999999998897
0.488,0,-0,-146.953125,2.99999999998893
0.49,0,-0,-146.77734375,2.99999999998889
0.492,0,-0,-146.6015625,2.99999999998885
0.494,0,-0,-146.42578125,2.99999999998881
0.496,0,-0,-146.25,2.99999999998878
0.498,0,-0,-146.25,2.99999999998886
0.5,0,-0,-146.07421875,2.99999999998882
0.502,0,-0,-145.8984375,2.99999999998878
0.504,0,-0,-145.72265625,2.99999999998874
0.506,0,-0,-145.546875,2.99999999998871
0.508,0,-0,-145.546875,2.99999999998879
0.51,0,-0,-145.37109375,2.99999999998874
0.512,0,-0,-145.1953125,2.9999999999887
0.514,0,-0,-145.01953125,2.99999999998866
0.516,0,-0,-144.84375,2.99999999998863
0.518,0,-0,-144.66796875,2.99999999998859
0.52,0,-0,-144.66796875,2.99999999998867
0.522,0,-0,-144.4921875,2.99999999998863
0.524,0,-0,-144.31640625,2.99999999998859
0.526,0,-0,-144.140625,2.99999999998855
0.528,0,-0,-143.96484375,2.99999999998851
0.53,0,-0,-143.7890625,2.99999999998848
0.532,0,-0,-143.7890625,2.99999999998856
0.534,0,-0,-143.61328125,2.99999999998852
0.536,0,-0,-143.4375,2.99999999998847
0.538,0,-0,-143.26171875,2.99999999998844
0.54,0,-0,-143.0859375,2.9999999999884
0.542,0,-0,-143.0859375,2.99999999998848
0.544,0,-0,-142.91015625,2.99999999998844
0.546,0,-0,-142.734375,2.99999999998839
0.548,0,-0,-142.55859375,2.99999999998835
0.55,0,-0,-142.3828125,2.99999999998832
0.552,0,-0,-142.20703125,2.99999999998828
0.554,0,-0,-142.20703125,2.99999999998836
0.556,0,-0,-142.03125,2.99999999998832
0.558,0,-0,-141.85546875,2.99999999998828
0.56,0,-0,-141.6796875,2.99999999998824
0.562,0,-0,-141.50390625,2.9999999999882
0.564,0,-0,-141.50390625,2.99999999998828
0.566,0,-0,-141.328125,2.99999999998824
0.568,0,-0,-141.15234375,2.9999999999882
0.57,0,-0,-140.9765625,2.99999999998816
0.572,0,-0,-140.80078125,2.99999999998812
0.574,0,-0,-140.80078125,2.9999999999882
0.576,0,-0,-140.625,2.99999999998815
0.578,0,-0,-140.44921875,2.99999999998811
0.58,0,-0,-140.2734375,2.99999999998807
0.582,0,-0,-140.09765625,2.99999999998803
0.584,0,-0,-140.09765625,2.99999999998811
0.586,0,-0,-139.921875,2.99999999998807
0.588,0,-0,-139.74609375,2.99999999998802
0.59,0,-0,-139.5703125,2.99999999998798
0.592,0,-0,-139.39453125,2.99999999998795
0.594,0,-0,-139.39453125,2.99999999998802
0.596,0,-0,-139.21875,2.99999999998798
0.598,0,-0,-139.04296875,2.99999999998794
0.6,0,-0,-138.8671875,2.9999999999879
0.602,0,-0,-138.8671875,2.99999999998797
0.604,0,-0,-138.69140625,2.99999999998793
0.606,0,-0,-138.515625,2.99999999998788
0.608,0,-0,-138.33984375,2.99999999998784
0.61,0,-0,-138.1640625,2.9999999999878
0.612,0,-0,-138.1640625,2.99999999998788
0.614,0,-0,-137.98828125,2.99999999998783
0.616,0,-0,-137.8125,2.99999999998779
0.618,0,-0,-137.63671875,2.99999999998775
0.62,0,-0,-137.4609375,2.99999999998771
0.622,0,-0,-137.4609375,2.99999999998779
0.624,0,-0,-137.28515625,2.99999999998774
0.626,0,-0,-137.109375,2.9999999999877
0.628,0,-0,-136.93359375,2.99999999998766
0.63,0,-0,-136.93359375,2.99999999998773
0.632,0,-0,-136.7578125,2.99999999998769
0.634,0,-0,-136.58203125,2.99999999998764
0.636,0,-0,-136.40625,2.9999999999876
0.638,0,-0,-136.23046875,2.99999999998756
0.64,0,-0,-136.23046875,2.99999999998764
0.642,0,-0,-136.0546875,2.99999999998759
0.644,0,-0,-135.87890625,2.99999999998755
0.646,0,-0,-135.703125,2.99999999998751
0.648,0,-0,-135.703125,2.99999999998758
0.65,0,-0,-135.52734375,2.99999999998754
0.652,0,-0,-135.3515625,2.99999999998749
0.654,0,-0,-135.17578125,2.99999999998745
0.656,0,-0,-135,2.99999999998741
0.658,0,-0,-135,2.99999999998749
0.66,0,-0,-134.82421875,2.99999999998744
0.662,0,-0,-134.6484375,2.9999999999874
0.664,0,-0,-134.47265625,2.99999999998736
0.666,0,-0,-134.47265625,2.99999999998743
0.668,0,-0,-134.296875,2.99999999998738
0.67,0,-0,-134.12109375,2.99999999998734
0.672,0,-0,-133.9453125,2.9999999999873
0.674,0,-0,-133.9453125,2.99999999998737
0.676,0,-0,-133.76953125,2.99999999998732
0.678,0,-0,-133.59375,2.99999999998728
0.68,0,-0,-133.41796875,2.99999999998724
0.682,0,-0,-133.41796875,2.99999999998731
0.684,0,-0,-133.2421875,2.99999999998726
0.686,0,-0,-133.06640625,2.99999999998722
0.688,0,-0,-132.890625,2.99999999998718
0.69,0,-0,-132.890625,2.99999999998725
0.692,0,-0,-132.71484375,2.9999999999872
0.694,0,-0,-132.5390625,2.99999999998715
0.696,0,-0,-132.36328125,2.99999999998711
0.698,0,-0,-132.36328125,2.99999999998718
0.7,0,-0,-132.1875,2.99999999998714
0.702,0,-0,-132.01171875,2.99999999998709
0.704,0,-0,-131.8359375,2.99999999998705
0.706,0,-0,-131.66015625,2.99999999998701
0.708,0,-0,-131.66015625,2.99999999998708
0.71,0,-0,-131.484375,2.99999999998703
0.712,0,-0,-131.30859375,2.99999999998699
0.714,0,-0,-131.30859375,2.99999999998706
0.716,0,-0,-131.1328125,2.99999999998701
0.718,0,-0,-130.95703125,2.99999999998697
0.72,0,-0,-130.78125,2.99999999998692
0.722,0,-0,-130.78125,2.99999999998699
0.724,0,-0,-130.60546875,2.99999999998695
0.726,0,-0,-130.4296875,2.9999999999869
0.728,0,-0,-130.25390625,2.99999999998686
0.73,0,-0,-130.25390625,2.99999999998693
0.732,0,-0,-130.078125,2.99999999998688
0.734,0,-0,-129.90234375,2.99999999998683
0.736,0,-0,-129.7265625,2.99999999998679
0.738,0,-0,-129.7265625,2.99999999998686
0.74,0,-0,-129.55078125,2.99999999998681
0.742,0,-0,-129.375,2.99999999998677
0.744,0,-0,-129.19921875,2.99999999998673
0.746,0,-0,-129.19921875,2.9999999999868
0.748,0,-0,-129.0234375,2.99999999998675
0.75,0,-0,-128.84765625,2.9999999999867
0.752,0,-0,-128.671875,2.99999999998666
0.754,0,-0,-128.671875,2.99999999998673
0.756,0,-0,-128.49609375,2.99999999998668
0.758,0,-0,-128.3203125,2.99999999998664
0.76,0,-0,-128.3203125,2.99999999998671
0.762,0,-0,-128.14453125,2.99999999998666
0.764,0,-0,-127.96875,2.99999999998661
0.766,0,-0,-127.79296875,2.99999999998657
0.768,0,-0,-127.79296875,2.99999999998664
0.77,0,-0,-127.6171875,2.99999999998659
0.772,0,-0,-127.44140625,2.99999999998654
0.774,0,-0,-127.265625,2.9999999999865
0.776,0,-0,-127.265625,2.99999999998657
