Time,Theta,Alpha,Input
16.596,53.7890625,0,0
16.597,53.7890625,0,0
16.598,53.7890625,0,0
16.599,53.7890625,0,0
16.6,53.7890625,0,0
16.601,53.7890625,0,0
16.602,53.7890625,0,0
16.603,53.96484375,0,0
16.604,53.96484375,0,0
16.605,53.96484375,0,0
16.606,53.96484375,0,0
16.607,53.96484375,0,0
16.608,53.96484375,0,0
16.609,53.96484375,0,0
16.61,53.96484375,0,0
16.611,53.96484375,0,0
16.612,53.96484375,0,0
16.613,53.96484375,0,0
16.614,54.140625,0,0
16.615,54.140625,0,0
16.616,54.140625,0,0
16.617,54.140625,0,0
16.618,54.140625,0,0
16.619,54.140625,0,0
16.62,54.140625,0,0
16.621,54.140625,0,0
16.622,54.140625,0,0
16.623,54.140625,0,0
16.624,54.140625,0,0
16.625,54.31640625,0,0
16.626,54.31640625,0,0
16.627,54.31640625,0,0
16.628,54.31640625,0,0
16.629,54.31640625,0,0
16.63,54.31640625,0,0
16.631,54.31640625,0,0
16.632,54.31640625,0,0
16.633,54.31640625,0,0
16.634,54.31640625,0,0
16.635,54.31640625,0,0
16.636,54.31640625,0,0
16.637,54.31640625,0,0
16.638,54.4921875,0,0
16.639,54.4921875,0,0
16.64,54.4921875,-0.175781249999993,3.19068003880201
16.641,54.4921875,-0.175781249999993,0.122718463030846
16.642,54.4921875,-0.175781249999993,0.122718463030846
16.643,54.4921875,-0.175781249999993,0.122718463030846
16.644,54.4921875,-0.175781249999993,0.122718463030846
16.645,54.4921875,-0.175781249999993,0.122718463030846
16.646,54.4921875,0,-3.06796157577116
16.647,54.4921875,0,0
16.648,54.66796875,0,0
16.649,54.66796875,0,0
16.65,54.66796875,0,0
16.651,54.66796875,0,0
16.652,54.66796875,0,0
16.653,54.66796875,0,0
16.654,54.66796875,0,0
16.655,54.66796875,-0.175781249999993,3.19068003880201
16.656,54.66796875,-0.175781249999993,0.122718463030846
16.657,54.66796875,-0.175781249999993,0.122718463030846
16.658,54.66796875,-0.175781249999993,0.122718463030846
16.659,54.66796875,-0.175781249999993,0.122718463030846
16.66,54.84375,-0.175781249999993,0.122718463030846
16.661,54.84375,-0.175781249999993,0.122718463030846
16.662,54.84375,-0.175781249999993,0.122718463030846
16.663,54.84375,-0.175781249999993,0.122718463030846
16.664,54.84375,-0.175781249999993,0.122718463030846
16.665,54.84375,-0.175781249999993,0.122718463030846
16.666,54.84375,-0.175781249999993,0.122718463030846
16.667,54.84375,-0.175781249999993,0.122718463030846
16.668,54.84375,-0.175781249999993,0.122718463030846
16.669,54.84375,-0.175781249999993,0.122718463030846
16.67,54.84375,-0.175781249999993,0.122718463030846
16.671,54.84375,-0.175781249999993,0.122718463030846
16.672,55.01953125,-0.175781249999993,0.122718463030846
16.673,55.01953125,-0.175781249999993,0.122718463030846
16.674,55.01953125,-0.175781249999993,0.122718463030846
16.675,55.01953125,-0.175781249999993,0.122718463030846
16.676,55.01953125,-0.175781249999993,0.122718463030846
16.677,55.01953125,-0.175781249999993,0.122718463030846
16.678,55.01953125,-0.175781249999993,0.122718463030846
16.679,55.01953125,-0.175781249999993,0.122718463030846
16.68,55.01953125,-0.175781249999993,0.122718463030846
16.681,55.01953125,-0.175781249999993,0.122718463030846
16.682,55.1953125,-0.175781249999993,0.122718463030846
16.683,55.1953125,-0.175781249999993,0.122718463030846
16.684,55.1953125,-0.175781249999993,0.122718463030846
16.685,55.1953125,-0.175781249999993,0.122718463030846
16.686,55.1953125,-0.175781249999993,0.122718463030846
16.687,55.1953125,0,-3.06796157577116
16.688,55.1953125,0,0
16.689,55.1953125,0,0
16.69,55.1953125,0,0
16.691,55.37109375,0,0
16.692,55.37109375,0,0
16.693,55.37109375,0,0
16.694,55.37109375,-0.175781249999993,3.19068003880201
16.695,55.37109375,-0.175781249999993,0.122718463030846
16.696,55.37109375,-0.175781249999993,0.122718463030846
16.697,55.37109375,-0.175781249999993,0.122718463030846
16.698,55.37109375,-0.175781249999993,0.122718463030846
16.699,55.37109375,-0.175781249999993,0.122718463030846
16.7,55.37109375,0,-3.06796157577116
16.701,55.37109375,0,0
16.702,55.546875,0,0
16.703,55.546875,0,0
16.704,55.546875,0,0
16.705,55.546875,0,0
16.706,55.546875,0,0
16.707,55.546875,0,0
16.708,55.546875,-0.175781249999993,3.19068003880201
16.709,55.546875,-0.175781249999993,0.122718463030846
16.71,55.546875,-0.175781249999993,0.122718463030846
16.711,55.546875,-0.175781249999993,0.122718463030846
16.712,55.546875,0,-3.06796157577116
16.713,55.546875,0,0
16.714,55.72265625,0,0
16.715,55.72265625,0,0
16.716,55.72265625,0,0
16.717,55.72265625,0,0
16.718,55.72265625,0,0
16.719,55.72265625,0,0
16.72,55.72265625,0,0
16.721,55.72265625,-0.175781249999993,3.19068003880201
16.722,55.72265625,-0.175781249999993,0.122718463030846
16.723,55.72265625,-0.175781249999993,0.122718463030846
16.724,55.72265625,-0.175781249999993,0.122718463030846
16.725,55.72265625,0,-3.06796157577116
16.726,55.8984375,0,0
16.727,55.8984375,0,0
16.728,55.8984375,0,0
16.729,55.8984375,0,0
16.73,55.8984375,0,0
16.731,55.8984375,0,0
16.732,55.8984375,0,0
16.733,55.8984375,0,0
16.734,55.8984375,0,0
16.735,55.8984375,0,0
16.736,55.8984375,-0.175781249999993,3.19068003880201
16.737,55.8984375,-0.175781249999993,0.122718463030846
16.738,55.8984375,-0.175781249999993,0.122718463030846
16.739,55.8984375,-0.175781249999993,0.122718463030846
16.74,56.07421875,0,-3.06796157577116
16.741,56.07421875,0,0
16.742,56.07421875,0,0
16.743,56.07421875,0,0
16.744,56.07421875,0,0
16.745,56.07421875,0,0
16.746,56.07421875,0,0
16.747,56.07421875,0,0
16.748,56.07421875,0,0
16.749,56.07421875,0,0
16.75,56.07421875,0,0
16.751,56.07421875,0,0
16.752,56.25,0,0
16.753,56.25,-0.175781249999993,3.19068003880201
16.754,56.25,-0.175781249999993,0.122718463030846
16.755,56.25,-0.175781249999993,0.122718463030846
16.756,56.25,-0.175781249999993,0.122718463030846
16.757,56.25,-0.175781249999993,0.122718463030846
16.758,56.25,-0.175781249999993,0.122718463030846
16.759,56.25,-0.175781249999993,0.122718463030846
16.76,56.25,-0.175781249999993,0.122718463030846
16.761,56.25,-0.175781249999993,0.122718463030846
16.762,56.25,-0.175781249999993,0.122718463030846
16.763,56.25,-0.175781249999993,0.122718463030846
16.764,56.25,-0.175781249999993,0.122718463030846
16.765,56.25,-0.175781249999993,0.122718463030846
16.766,56.25,-0.175781249999993,0.122718463030846
16.767,56.42578125,-0.175781249999993,0.122718463030846
16.768,56.42578125,-0.175781249999993,0.122718463030846
16.769,56.42578125,-0.175781249999993,0.122718463030846
16.77,56.42578125,-0.175781249999993,0.122718463030846
16.771,56.42578125,-0.175781249999993,0.122718463030846
16.772,56.42578125,-0.175781249999993,0.122718463030846
16.773,56.42578125,-0.175781249999993,0.122718463030846
16.774,56.42578125,-0.175781249999993,0.122718463030846
16.775,56.42578125,-0.175781249999993,0.122718463030846
16.776,56.42578125,-0.175781249999993,0.122718463030846
16.777,56.42578125,-0.175781249999993,0.122718463030846
16.778,56.42578125,0,-3.06796157577116
16.779,56.6015625,0,0
16.78,56.6015625,0,0
16.781,56.6015625,0,0
16.782,56.6015625,0,0
16.783,56.6015625,0,0
16.784,56.6015625,-0.175781249999993,3.19068003880201
16.785,56.6015625,-0.175781249999993,0.122718463030846
16.786,56.6015625,-0.175781249999993,0.122718463030846
16.787,56.6015625,-0.175781249999993,0.122718463030846
16.788,56.6015625,-0.175781249999993,0.122718463030846
16.789,56.6015625,-0.175781249999993,0.122718463030846
16.79,56.6015625,-0.175781249999993,0.122718463030846
16.791,56.6015625,0,-3.06796157577116
16.792,56.77734375,0,0
16.793,56.77734375,0,0
16.794,56.77734375,0,0
16.795,56.77734375,0,0
16.796,56.77734375,-0.175781249999993,3.19068003880201
16.797,56.77734375,-0.175781249999993,0.122718463030846
16.798,56.77734375,-0.175781249999993,0.122718463030846
16.799,56.77734375,-0.175781249999993,0.122718463030846
16.8,56.77734375,-0.175781249999993,0.122718463030846
16.801,56.77734375,-0.175781249999993,0.122718463030846
16.802,56.77734375,-0.175781249999993,0.122718463030846
16.803,56.77734375,-0.175781249999993,0.122718463030846
16.804,56.77734375,-0.175781249999993,0.122718463030846
16.805,56.77734375,-0.175781249999993,0.122718463030846
16.806,56.77734375,-0.175781249999993,0.122718463030846
16.807,56.77734375,-0.175781249999993,0.122718463030846
16.808,56.77734375,-0.175781249999993,0.122718463030846
16.809,56.77734375,-0.175781249999993,0.122718463030846
16.81,56.77734375,-0.175781249999993,0.122718463030846
16.811,56.77734375,-0.175781249999993,0.122718463030846
16.812,56.77734375,-0.175781249999993,0.122718463030846
16.813,56.953125,-0.175781249999993,0.122718463030846
16.814,56.953125,-0.175781249999993,0.122718463030846
16.815,56.953125,-0.175781249999993,0.122718463030846
16.816,56.953125,-0.175781249999993,0.122718463030846
16.817,56.953125,-0.175781249999993,0.122718463030846
16.818,56.953125,-0.175781249999993,0.122718463030846
16.819,56.953125,-0.175781249999993,0.122718463030846
16.82,56.953125,-0.175781249999993,0.122718463030846
16.821,56.953125,-0.175781249999993,0.122718463030846
16.822,56.953125,-0.175781249999993,0.122718463030846
16.823,56.953125,-0.175781249999993,0.122718463030846
16.824,56.953125,-0.175781249999993,0.122718463030846
16.825,56.953125,-0.175781249999993,0.122718463030846
16.826,57.12890625,-0.175781249999993,0.122718463030846
16.827,57.12890625,-0.175781249999993,0.122718463030846
16.828,57.12890625,-0.175781249999993,0.122718463030846
16.829,57.12890625,-0.175781249999993,0.122718463030846
16.83,57.12890625,-0.175781249999993,0.122718463030846
16.831,57.12890625,0,-3.06796157577116
16.832,57.12890625,0,0
16.833,57.12890625,0,0
16.834,57.12890625,0,0
16.835,57.12890625,0,0
16.836,57.12890625,0,0
16.837,57.12890625,0,0
16.838,57.12890625,0,0
16.839,57.12890625,0,0
16.84,57.3046875,-0.175781249999993,3.19068003880201
16.841,57.3046875,-0.175781249999993,0.122718463030846
16.842,57.3046875,-0.175781249999993,0.122718463030846
16.843,57.3046875,-0.175781249999993,0.122718463030846
16.844,57.3046875,0,-3.06796157577116
16.845,57.3046875,0,0
16.846,57.3046875,0,0
16.847,57.3046875,0,0
16.848,57.3046875,0,0
16.849,57.3046875,0,0
16.85,57.3046875,0,0
16.851,57.3046875,0,0
16.852,57.48046875,0,0
16.853,57.48046875,0,0
16.854,57.48046875,0,0
16.855,57.48046875,0,0
16.856,57.48046875,0,0
16.857,57.48046875,0,0
16.858,57.48046875,0,0
16.859,57.48046875,0,0
16.86,57.48046875,0,0
16.861,57.48046875,0,0
16.862,57.65625,0,0
16.863,57.65625,0,0
16.864,57.65625,0,0
16.865,57.65625,0,0
16.866,57.65625,0,0
16.867,57.65625,0,0
16.868,57.65625,0,0
16.869,57.65625,0.175781249999993,-3.19068003880201
16.87,57.65625,0.175781249999993,-0.122718463030846
16.871,57.65625,0.175781249999993,-0.122718463030846
16.872,57.65625,0.175781249999993,-0.122718463030846
16.873,57.65625,0.175781249999993,-0.122718463030846
16.874,57.65625,0.175781249999993,-0.122718463030846
16.875,57.65625,0.175781249999993,-0.122718463030846
16.876,57.65625,0,3.06796157577116
16.877,57.83203125,0,0
16.878,57.83203125,0,0
16.879,57.83203125,0,0
16.88,57.83203125,0,0
16.881,57.83203125,0,0
16.882,57.83203125,0,0
16.883,57.83203125,0,0
16.884,57.83203125,0.175781249999993,-3.19068003880201
16.885,57.83203125,0.175781249999993,-0.122718463030846
16.886,57.83203125,0.175781249999993,-0.122718463030846
16.887,57.83203125,0.175781249999993,-0.122718463030846
16.888,57.83203125,0,3.06796157577116
16.889,57.83203125,0,0
16.89,57.83203125,0,0
16.891,57.83203125,0,0
16.892,57.83203125,0,0
16.893,57.83203125,0,0
16.894,57.83203125,0,0
16.895,57.83203125,0,0
16.896,57.83203125,0,0
16.897,57.83203125,0,0
16.898,57.83203125,0,0
16.899,58.0078125,0,0
16.9,58.0078125,0,0
16.901,58.0078125,0,0
16.902,58.0078125,0,0
16.903,58.0078125,0,0
16.904,58.0078125,0,0
16.905,58.0078125,0,0
16.906,58.0078125,0,0
16.907,58.0078125,0.175781249999993,-3.19068003880201
16.908,58.0078125,0.175781249999993,-0.122718463030846
16.909,58.0078125,0.175781249999993,-0.122718463030846
16.91,58.0078125,0,3.06796157577116
16.911,58.0078125,0,0
16.912,58.0078125,0,0
16.913,58.0078125,0,0
16.914,58.0078125,0,0
16.915,58.0078125,0,0
16.916,58.0078125,0,0
16.917,58.0078125,0,0
16.918,58.0078125,0,0
16.919,58.0078125,0,0
16.92,58.0078125,0,0
16.921,58.0078125,0,0
16.922,58.0078125,0,0
16.923,58.0078125,0,0
16.924,58.0078125,0,0
16.925,58.0078125,0,0
16.926,58.0078125,0,0
16.927,58.0078125,0,0
16.928,58.0078125,0,0
16.929,58.18359375,0,0
16.93,58.18359375,0,0
16.931,58.18359375,0,0
16.932,58.18359375,0,0
16.933,58.18359375,0,0
16.934,58.18359375,0,0
16.935,58.18359375,0,0
16.936,58.18359375,0,0
16.937,58.18359375,0,0
16.938,58.18359375,0,0
16.939,58.18359375,0,0
16.94,58.18359375,0,0
16.941,58.18359375,0,0
16.942,58.18359375,0,0
16.943,58.18359375,0,0
16.944,58.18359375,0,0
16.945,58.18359375,0,0
16.946,58.18359375,0,0
16.947,58.18359375,0,0
16.948,58.18359375,0,0
16.949,58.18359375,0,0
16.95,58.18359375,0,0
16.951,58.18359375,0,0
16.952,58.18359375,0,0
16.953,58.18359375,0,0
16.954,58.18359375,0,0
16.955,58.18359375,0,0
16.956,58.18359375,0,0
16.957,58.18359375,0,0
16.958,58.18359375,0,0
16.959,58.18359375,0,0
16.96,58.18359375,0,0
16.961,58.18359375,0,0
16.962,58.18359375,0,0
16.963,58.18359375,0,0
16.964,58.18359375,0,0
16.965,58.18359375,0,0
16.966,58.18359375,0,0
16.967,58.18359375,0,0
16.968,58.18359375,0,0
16.969,58.18359375,0,0
16.97,58.18359375,0,0
16.971,58.18359375,0,0
16.972,58.18359375,0,0
16.973,58.18359375,0,0
16.974,58.18359375,0,0
16.975,58.18359375,0,0
16.976,58.18359375,0,0
16.977,58.18359375,0,0
16.978,58.359375,0,0
16.979,58.359375,0,0
16.98,58.359375,0,0
16.981,58.359375,0,0
16.982,58.359375,0,0
16.983,58.359375,0,0
16.984,58.359375,0,0
16.985,58.359375,0,0
16.986,58.359375,0,0
16.987,58.359375,0,0
16.988,58.359375,0,0
16.989,58.359375,0,0
16.99,58.359375,0,0
16.991,58.359375,0,0
16.992,58.359375,0,0
16.993,58.359375,0,0
16.994,58.359375,0,0
16.995,58.359375,0,0
16.996,58.359375,0,0
16.997,58.359375,0,0
16.998,58.359375,0,0
16.999,58.359375,0,0
17,58.359375,0,0
17.001,58.359375,0,0
17.002,58.359375,0,0
17.003,58.359375,0,0
17.004,58.359375,0,0
17.005,58.359375,0,0
17.006,58.359375,0,0
17.007,58.359375,0,0
17.008,58.359375,0,0
17.009,58.359375,0,0
17.01,58.359375,0,0
17.011,58.359375,0,0
17.012,58.359375,0,0
17.013,58.359375,0,0
17.014,58.359375,0,0
17.015,58.359375,0,0
17.016,58.359375,0,0
17.017,58.359375,0,0
17.018,58.359375,0,0
17.019,58.359375,0,0
17.02,58.359375,0,0
17.021,58.359375,0,0
17.022,58.359375,0,0
17.023,58.359375,0,0
17.024,58.359375,0,0
17.025,58.18359375,0,0
17.026,58.18359375,0,0
17.027,58.18359375,0,0
17.028,58.18359375,0,0
17.029,58.18359375,-0.175781249999993,3.19068003880201
17.03,58.18359375,-0.175781249999993,0.122718463030846
17.031,58.18359375,-0.175781249999993,0.122718463030846
17.032,58.18359375,-0.175781249999993,0.122718463030846
17.033,58.18359375,-0.175781249999993,0.122718463030846
17.034,58.18359375,-0.175781249999993,0.122718463030846
17.035,58.18359375,-0.175781249999993,0.122718463030846
17.036,58.18359375,-0.175781249999993,0.122718463030846
17.037,58.18359375,-0.175781249999993,0.122718463030846
17.038,58.18359375,-0.175781249999993,0.122718463030846
17.039,58.18359375,-0.175781249999993,0.122718463030846
17.04,58.18359375,-0.175781249999993,0.122718463030846
17.041,58.18359375,-0.175781249999993,0.122718463030846
17.042,58.18359375,-0.175781249999993,0.122718463030846
17.043,58.18359375,-0.175781249999993,0.122718463030846
17.044,58.18359375,-0.175781249999993,0.122718463030846
17.045,58.18359375,-0.175781249999993,0.122718463030846
17.046,58.18359375,-0.175781249999993,0.122718463030846
17.047,58.18359375,-0.175781249999993,0.122718463030846
17.048,58.18359375,-0.175781249999993,0.122718463030846
17.049,58.18359375,-0.175781249999993,0.122718463030846
17.05,58.18359375,-0.175781249999993,0.122718463030846
17.051,58.18359375,-0.175781249999993,0.122718463030846
17.052,58.359375,-0.175781249999993,0.122718463030846
17.053,58.359375,0,-3.06796157577116
17.054,58.359375,0,0
17.055,58.359375,0,0
17.056,58.359375,0,0
17.057,58.359375,0,0
17.058,58.359375,0,0
17.059,58.18359375,-0.175781249999993,3.19068003880201
17.06,58.18359375,-0.175781249999993,0.122718463030846
17.061,58.18359375,-0.175781249999993,0.122718463030846
17.062,58.18359375,-0.175781249999993,0.122718463030846
17.063,58.18359375,-0.175781249999993,0.122718463030846
17.064,58.18359375,-0.175781249999993,0.122718463030846
17.065,58.359375,0,-3.06796157577116
17.066,58.359375,0,0
17.067,58.359375,0,0
17.068,58.359375,0,0
17.069,58.359375,0,0
17.07,58.359375,0,0
17.071,58.359375,0,0
17.072,58.18359375,0,0
17.073,58.18359375,-0.175781249999993,3.19068003880201
17.074,58.18359375,-0.175781249999993,0.122718463030846
17.075,58.18359375,-0.175781249999993,0.122718463030846
17.076,58.18359375,-0.175781249999993,0.122718463030846
17.077,58.18359375,0,-3.06796157577116
17.078,58.18359375,0,0
17.079,58.359375,0,0
17.08,58.359375,0,0
17.081,58.359375,0,0
17.082,58.18359375,0,0
17.083,58.18359375,0,0
17.084,58.18359375,0,0
17.085,58.18359375,0,0
17.086,58.18359375,0,0
17.087,58.18359375,0,0
17.088,58.18359375,-0.175781249999993,3.19068003880201
17.089,58.18359375,-0.175781249999993,0.122718463030846
17.09,58.18359375,-0.175781249999993,0.122718463030846
17.091,58.18359375,-0.175781249999993,0.122718463030846
17.092,58.18359375,0,-3.06796157577116
17.093,58.18359375,0,0
17.094,58.18359375,0,0
17.095,58.18359375,0,0
17.096,58.18359375,0,0
17.097,58.18359375,0,0
17.098,58.18359375,0,0
17.099,58.18359375,0,0
17.1,58.18359375,0,0
17.101,58.18359375,0,0
17.102,58.18359375,0,0
17.103,58.18359375,0,0
17.104,58.18359375,0,0
17.105,58.18359375,0,0
17.106,58.18359375,0,0
17.107,58.18359375,0,0
17.108,58.18359375,0,0
17.109,58.18359375,0,0
17.11,58.18359375,0,0
17.111,58.18359375,0,0
17.112,58.18359375,-0.175781249999993,3.19068003880201
17.113,58.18359375,-0.175781249999993,0.122718463030846
17.114,58.18359375,-0.175781249999993,0.122718463030846
17.115,58.18359375,-0.175781249999993,0.122718463030846
17.116,58.18359375,0,-3.06796157577116
17.117,58.18359375,0,0
17.118,58.18359375,0,0
17.119,58.18359375,0,0
17.12,58.18359375,0,0
17.121,58.18359375,0,0
17.122,58.18359375,0,0
17.123,58.18359375,0,0
17.124,58.18359375,0,0
17.125,58.18359375,0,0
17.126,58.18359375,0,0
17.127,58.359375,0,0
17.128,58.359375,0,0
17.129,58.359375,0,0
17.13,58.359375,0,0
17.131,58.359375,0,0
17.132,58.359375,0,0
17.133,58.359375,0,0
17.134,58.359375,0,0
17.135,58.359375,0.175781249999993,-3.19068003880201
17.136,58.359375,0.175781249999993,-0.122718463030846
17.137,58.359375,0.175781249999993,-0.122718463030846
17.138,58.359375,0.175781249999993,-0.122718463030846
17.139,58.359375,0.175781249999993,-0.122718463030846
17.14,58.359375,0.175781249999993,-0.122718463030846
17.141,58.359375,0.175781249999993,-0.122718463030846
17.142,58.359375,0.175781249999993,-0.122718463030846
17.143,58.359375,0.175781249999993,-0.122718463030846
17.144,58.359375,0.175781249999993,-0.122718463030846
17.145,58.359375,0.175781249999993,-0.122718463030846
17.146,58.359375,0.175781249999993,-0.122718463030846
17.147,58.359375,0.175781249999993,-0.122718463030846
17.148,58.18359375,0,3.06796157577116
17.149,58.18359375,0,0
17.15,58.18359375,0,0
17.151,58.18359375,0,0
17.152,58.18359375,0,0
17.153,58.18359375,0.175781249999993,-3.19068003880201
17.154,58.18359375,0.175781249999993,-0.122718463030846
17.155,58.359375,0.175781249999993,-0.122718463030846
17.156,58.359375,0.175781249999993,-0.122718463030846
17.157,58.359375,0.175781249999993,-0.122718463030846
17.158,58.359375,0.175781249999993,-0.122718463030846
17.159,58.359375,0.175781249999993,-0.122718463030846
17.16,58.359375,0.175781249999993,-0.122718463030846
17.161,58.359375,0.175781249999993,-0.122718463030846
17.162,58.359375,0.175781249999993,-0.122718463030846
17.163,58.359375,0.175781249999993,-0.122718463030846
17.164,58.359375,0.175781249999993,-0.122718463030846
17.165,58.359375,0.175781249999993,-0.122718463030846
17.166,58.359375,0.175781249999993,-0.122718463030846
17.167,58.359375,0.351562500000012,-3.31339850183332
17.168,58.359375,0.351562500000012,-0.245436926061711
17.169,58.359375,0.351562500000012,-0.245436926061711
17.17,58.359375,0.351562500000012,-0.245436926061711
17.171,58.359375,0.351562500000012,-0.245436926061711
17.172,58.359375,0.351562500000012,-0.245436926061711
17.173,58.359375,0.351562500000012,-0.245436926061711
17.174,58.359375,0.351562500000012,-0.245436926061711
17.175,58.359375,0.351562500000012,-0.245436926061711
17.176,58.359375,0.351562500000012,-0.245436926061711
17.177,58.359375,0.351562500000012,-0.245436926061711
17.178,58.359375,0.175781249999993,2.94524311274076
17.179,58.18359375,0.175781249999993,-0.122718463030846
17.18,58.18359375,0.175781249999993,-0.122718463030846
17.181,58.18359375,0.175781249999993,-0.122718463030846
17.182,58.18359375,0.175781249999993,-0.122718463030846
17.183,58.18359375,0.175781249999993,-0.122718463030846
17.184,58.18359375,0.175781249999993,-0.122718463030846
17.185,58.18359375,0.175781249999993,-0.122718463030846
17.186,58.18359375,0.175781249999993,-0.122718463030846
17.187,58.18359375,0.175781249999993,-0.122718463030846
17.188,58.18359375,0.175781249999993,-0.122718463030846
17.189,58.18359375,0.175781249999993,-0.122718463030846
17.19,58.18359375,0.175781249999993,-0.122718463030846
17.191,58.18359375,0.175781249999993,-0.122718463030846
17.192,58.18359375,0.175781249999993,-0.122718463030846
17.193,58.18359375,0.175781249999993,-0.122718463030846
17.194,58.18359375,0.175781249999993,-0.122718463030846
17.195,58.18359375,0.175781249999993,-0.122718463030846
17.196,58.18359375,0.175781249999993,-0.122718463030846
17.197,58.18359375,0.175781249999993,-0.122718463030846
17.198,58.0078125,0.175781249999993,-0.122718463030846
17.199,58.0078125,0.175781249999993,-0.122718463030846
17.2,58.0078125,0.175781249999993,-0.122718463030846
17.201,58.0078125,0.175781249999993,-0.122718463030846
17.202,58.0078125,0.175781249999993,-0.122718463030846
17.203,58.0078125,0.175781249999993,-0.122718463030846
17.204,58.0078125,0.175781249999993,-0.122718463030846
17.205,58.0078125,0.175781249999993,-0.122718463030846
17.206,58.0078125,0.175781249999993,-0.122718463030846
17.207,58.0078125,0.175781249999993,-0.122718463030846
17.208,58.0078125,0.175781249999993,-0.122718463030846
17.209,58.0078125,0.175781249999993,-0.122718463030846
17.21,57.83203125,0.175781249999993,-0.122718463030846
17.211,57.83203125,0.175781249999993,-0.122718463030846
17.212,57.83203125,0.175781249999993,-0.122718463030846
17.213,57.83203125,0.175781249999993,-0.122718463030846
17.214,57.83203125,0,3.06796157577116
17.215,57.83203125,0,0
17.216,57.83203125,0,0
17.217,57.83203125,0,0
17.218,57.83203125,0,0
17.219,57.83203125,0,0
17.22,57.83203125,0,0
17.221,57.65625,0,0
17.222,57.65625,0,0
17.223,57.65625,0,0
17.224,57.65625,0,0
17.225,57.65625,0,0
17.226,57.65625,0,0
17.227,57.65625,0,0
17.228,57.65625,0,0
17.229,57.65625,0,0
17.23,57.65625,0,0
17.231,57.65625,0,0
17.232,57.65625,0,0
17.233,57.65625,0,0
17.234,57.65625,0,0
17.235,57.65625,0,0
17.236,57.65625,0,0
17.237,57.65625,0,0
17.238,57.48046875,0,0
17.239,57.48046875,0,0
17.24,57.48046875,0,0
17.241,57.48046875,0,0
17.242,57.48046875,0,0
17.243,57.48046875,0,0
17.244,57.48046875,0,0
17.245,57.48046875,0,0
17.246,57.48046875,0,0
17.247,57.48046875,0,0
17.248,57.48046875,0,0
17.249,57.48046875,0,0
17.25,57.48046875,0,0
17.251,57.48046875,0,0
17.252,57.48046875,0,0
17.253,57.48046875,0,0
17.254,57.3046875,0,0
17.255,57.3046875,0,0
17.256,57.3046875,0,0
17.257,57.3046875,0,0
17.258,57.3046875,0,0
17.259,57.3046875,0,0
17.26,57.3046875,0,0
17.261,57.3046875,0,0
17.262,57.3046875,0,0
17.263,57.3046875,0,0
17.264,57.3046875,0,0
17.265,57.3046875,0,0
17.266,57.3046875,0,0
17.267,57.3046875,0,0
17.268,57.3046875,0,0
17.269,57.12890625,0,0
17.27,57.12890625,0,0
17.271,57.12890625,0,0
17.272,57.12890625,0,0
17.273,57.12890625,0,0
17.274,57.12890625,0,0
17.275,57.12890625,0,0
17.276,57.12890625,0,0
17.277,57.12890625,0,0
17.278,57.12890625,0,0
17.279,57.12890625,0,0
17.28,57.12890625,0,0
17.281,57.12890625,0,0
17.282,57.12890625,0,0
17.283,56.953125,0,0
17.284,56.953125,0,0
17.285,56.953125,0,0
17.286,56.953125,0,0
17.287,56.953125,0,0
17.288,56.953125,0,0
17.289,56.953125,0,0
17.29,56.953125,0,0
17.291,56.953125,0,0
17.292,56.953125,0,0
17.293,56.953125,0,0
17.294,56.953125,0,0
17.295,56.953125,0,0
17.296,56.953125,0,0
17.297,56.77734375,0,0
17.298,56.77734375,0,0
17.299,56.77734375,0,0
17.3,56.77734375,0,0
17.301,56.77734375,0,0
17.302,56.77734375,0,0
17.303,56.77734375,0,0
17.304,56.77734375,0,0
17.305,56.77734375,0,0
17.306,56.77734375,0,0
17.307,56.77734375,0,0
17.308,56.77734375,0,0
17.309,56.77734375,0,0
17.31,56.77734375,0,0
17.311,56.6015625,0,0
17.312,56.6015625,0,0
17.313,56.6015625,0,0
17.314,56.6015625,0,0
17.315,56.6015625,0,0
17.316,56.6015625,0,0
17.317,56.6015625,0,0
17.318,56.6015625,0,0
17.319,56.6015625,0,0
17.32,56.6015625,0,0
17.321,56.6015625,0,0
17.322,56.6015625,0,0
17.323,56.6015625,0,0
17.324,56.42578125,0,0
17.325,56.42578125,0,0
17.326,56.42578125,0,0
17.327,56.42578125,0,0
17.328,56.42578125,0,0
17.329,56.42578125,0,0
17.33,56.42578125,0,0
17.331,56.42578125,0,0
17.332,56.42578125,0,0
17.333,56.42578125,0,0
17.334,56.42578125,0,0
17.335,56.42578125,0,0
17.336,56.42578125,0,0
17.337,56.25,0,0
17.338,56.25,0,0
17.339,56.25,0,0
17.34,56.25,0,0
17.341,56.25,0,0
17.342,56.25,0,0
17.343,56.25,0.175781249999993,-3.19068003880201
17.344,56.25,0.175781249999993,-0.122718463030846
17.345,56.25,0.175781249999993,-0.122718463030846
17.346,56.25,0.175781249999993,-0.122718463030846
17.347,56.25,0,3.06796157577116
17.348,56.07421875,0,0
17.349,56.07421875,0,0
17.35,56.07421875,0,0
17.351,56.07421875,0,0
17.352,56.07421875,0,0
17.353,56.07421875,0,0
17.354,56.07421875,0,0
17.355,56.07421875,0,0
17.356,56.07421875,0,0
17.357,56.07421875,0,0
17.358,55.8984375,0,0
17.359,55.8984375,0,0
